dt,x,y,position,velocity,acceleration,jerk,heading
0.000100,0.000000,0.000000,0.001027,0.149202,14.415675,699.790063,6.283159
0.000100,0.000000,0.000000,0.001042,0.150651,14.485654,699.790063,6.283159
0.000100,0.000000,0.000000,0.001057,0.152106,14.555633,699.790063,6.283160
0.000100,0.000000,0.000000,0.001072,0.153569,14.625612,699.790063,6.283160
0.000100,0.000000,0.000000,0.001088,0.155038,14.695591,699.790063,6.283160
0.000100,0.000000,0.000000,0.001103,0.156515,14.765570,699.790063,6.283160
0.000100,0.000000,0.000000,0.001119,0.157999,14.835549,699.790063,6.283160
0.000100,0.000000,0.000000,0.001135,0.159489,14.905528,699.790063,6.283160
0.000100,0.000000,0.000000,0.001151,0.160987,14.975507,699.790063,6.283160
0.000100,0.000000,0.000000,0.001167,0.162491,15.045486,699.790063,6.283160
0.000100,0.000000,0.000000,0.001184,0.164003,15.115465,699.790063,6.283160
0.000100,0.000000,0.000000,0.001200,0.165521,15.185444,699.790063,6.283160
0.000100,0.000000,0.000000,0.001217,0.167047,15.255423,699.790063,6.283160
0.000100,0.000000,0.000000,0.001233,0.168579,15.325402,699.790063,6.283160
0.000100,0.000000,0.000000,0.001250,0.170119,15.395381,699.790063,6.283160
0.000100,0.000000,0.000000,0.001267,0.171666,15.465360,699.790063,6.283160
0.000100,0.000000,0.000000,0.001285,0.173219,15.535339,699.790063,6.283160
0.000100,0.000000,0.000000,0.001302,0.174780,15.605318,699.790063,6.283161
0.000100,0.000000,0.000000,0.001320,0.176347,15.675297,699.790063,6.283161
0.000100,0.000000,0.000000,0.001337,0.177922,15.745276,699.790063,6.283161
0.000100,0.000000,0.000000,0.001355,0.179503,15.815255,699.790063,6.283161
0.000100,0.000000,0.000000,0.001373,0.181092,15.885234,699.790063,6.283161
0.000100,0.000000,0.000000,0.001391,0.182687,15.955213,699.790063,6.283161
0.000100,0.000000,0.000000,0.001410,0.184290,16.025192,699.790063,6.283161
0.000100,0.000000,0.000000,0.001428,0.185899,16.095171,699.790063,6.283161
0.000100,0.000000,0.000000,0.001447,0.187516,16.165150,699.790063,6.283161
0.000100,0.000000,0.000000,0.001466,0.189139,16.235129,699.790063,6.283161
0.000100,0.000000,0.000000,0.001485,0.190770,16.305108,699.790063,6.283161
0.000100,0.000000,0.000000,0.001504,0.192407,16.375087,699.790063,6.283161
0.000100,0.000000,0.000000,0.001523,0.194052,16.445066,699.790063,6.283161
0.000100,0.000000,0.000000,0.001543,0.195703,16.515045,699.790063,6.283162
0.000100,0.000000,0.000000,0.001562,0.197362,16.585024,699.790063,6.283162
0.000100,0.000000,0.000000,0.001582,0.199027,16.655003,699.790063,6.283162
0.000100,0.000000,0.000000,0.001602,0.200700,16.724983,699.790063,6.283162
0.000100,0.000000,0.000000,0.001622,0.202379,16.794962,699.790063,6.283162
0.000100,0.000000,0.000000,0.001643,0.204066,16.864941,699.790063,6.283162
0.000100,0.000000,0.000000,0.001663,0.205759,16.934920,699.790063,6.283162
0.000100,0.000000,0.000000,0.001684,0.207460,17.004899,699.790063,6.283162
0.000100,0.000000,0.000000,0.001705,0.209167,17.074878,699.790063,6.283162
0.000100,0.000000,0.000000,0.001726,0.210882,17.144857,699.790063,6.283162
0.000100,0.000000,0.000000,0.001747,0.212603,17.214836,699.790063,6.283162
0.000100,0.000000,0.000000,0.001768,0.214332,17.284815,699.790063,6.283162
0.000100,0.000000,0.000000,0.001790,0.216067,17.354794,699.790063,6.283163
0.000100,0.000000,0.000000,0.001811,0.217810,17.424773,699.790063,6.283163
0.000100,0.000000,0.000000,0.001833,0.219559,17.494752,699.790063,6.283163
0.000100,0.000000,0.000000,0.001855,0.221316,17.564731,699.790063,6.283163
0.000100,0.000000,0.000000,0.001878,0.223079,17.634710,699.790063,6.283163
0.000100,0.000000,0.000000,0.001900,0.224850,17.704689,699.790063,6.283163
0.000100,0.000000,0.000000,0.001923,0.226627,17.774668,699.790063,6.283163
0.000100,0.000000,0.000000,0.001945,0.228411,17.844647,699.790063,6.283163
0.000100,0.000000,0.000000,0.001968,0.230203,17.914626,699.790063,6.283163
0.000100,0.000000,0.000000,0.001991,0.232001,17.984605,699.790063,6.283163
0.000100,0.000000,0.000000,0.002015,0.233807,18.054584,699.790063,6.283163
0.000100,0.000000,0.000000,0.002038,0.235619,18.124563,699.790063,6.283164
0.000100,0.000000,0.000000,0.002062,0.237439,18.194542,699.790063,6.283164
0.000100,0.000000,0.000000,0.002086,0.239265,18.264521,699.790063,6.283164
0.000100,0.000000,0.000000,0.002110,0.241099,18.334500,699.790063,6.283164
0.000100,0.000000,0.000000,0.002134,0.242939,18.404479,699.790063,6.283164
0.000100,0.000000,0.000000,0.002158,0.244787,18.474458,699.790063,6.283164
0.000100,0.000000,0.000000,0.002183,0.246641,18.544437,699.790063,6.283164
0.000100,0.000000,0.000000,0.002208,0.248502,18.614416,699.790063,6.283164
0.000100,0.000000,0.000000,0.002232,0.250371,18.684395,699.790063,6.283164
0.000100,0.000000,0.000000,0.002258,0.252246,18.754374,699.790063,6.283164
0.000100,0.000000,0.000000,0.002283,0.254129,18.824353,699.790063,6.283165
0.000100,0.000000,0.000000,0.002308,0.256018,18.894332,699.790063,6.283165
0.000100,0.000000,0.000000,0.002334,0.257915,18.964311,699.790063,6.283165
0.000100,0.000000,0.000000,0.002360,0.259818,19.034290,699.790063,6.283165
0.000100,0.000000,0.000000,0.002386,0.261728,19.104269,699.790063,6.283165
0.000100,0.000000,0.000000,0.002412,0.263646,19.174248,699.790063,6.283165
0.000100,0.000000,0.000000,0.002439,0.265570,19.244227,699.790063,6.283165
0.000100,0.000000,0.000000,0.002465,0.267502,19.314206,699.790063,6.283165
0.000100,0.000000,0.000000,0.002492,0.269440,19.384185,699.790063,6.283165
0.000100,0.000000,0.000000,0.002519,0.271386,19.454164,699.790063,6.283166
0.000100,0.000000,0.000000,0.002547,0.273338,19.524143,699.790063,6.283166
0.000100,0.000000,0.000000,0.002574,0.275297,19.594122,699.790063,6.283166
0.000100,0.000000,0.000000,0.002602,0.277264,19.664101,699.790063,6.283166
0.000100,0.000000,0.000000,0.002629,0.279237,19.734080,699.790063,6.283166
0.000100,0.000000,0.000000,0.002658,0.281218,19.804059,699.790063,6.283166
0.000100,0.000000,0.000000,0.002686,0.283205,19.874038,699.790063,6.283166
0.000100,0.000000,0.000000,0.002714,0.285199,19.944017,699.790063,6.283166
0.000100,0.000000,0.000000,0.002743,0.287201,20.013996,699.790063,6.283166
0.000100,0.000000,0.000000,0.002772,0.289209,20.083975,699.790063,6.283167
0.000100,0.000000,0.000000,0.002801,0.291225,20.153954,699.790063,6.283167
0.000100,0.000000,0.000000,0.002830,0.293247,20.223933,699.790063,6.283167
0.000100,0.000000,0.000000,0.002859,0.295276,20.293912,699.790063,6.283167
0.000100,0.000000,0.000000,0.002889,0.297313,20.363891,699.790063,6.283167
0.000100,0.000000,0.000000,0.002919,0.299356,20.433870,699.790063,6.283167
0.000100,0.000000,0.000000,0.002949,0.301407,20.503849,699.790063,6.283167
0.000100,0.000000,0.000000,0.002979,0.303464,20.573828,699.790063,6.283167
0.000100,0.000000,0.000000,0.003009,0.305528,20.643807,699.790063,6.283168
0.000100,0.000000,0.000000,0.003040,0.307600,20.713786,699.790063,6.283168
0.000100,0.000000,0.000000,0.003071,0.309678,20.783765,699.790063,6.283168
0.000100,0.000000,0.000000,0.003102,0.311763,20.853744,699.790063,6.283168
0.000100,0.000000,0.000000,0.003133,0.313856,20.923723,699.790063,6.283168
0.000100,0.000000,0.000000,0.003165,0.315955,20.993702,699.790063,6.283168
0.000100,0.000000,0.000000,0.003197,0.318062,21.063681,699.790063,6.283168
0.000100,0.000000,0.000000,0.003228,0.320175,21.133660,699.790063,6.283168
0.000100,0.000000,0.000000,0.003261,0.322295,21.203639,699.790063,6.283169
0.000100,0.000000,0.000000,0.003293,0.324423,21.273618,699.790063,6.283169
0.000100,0.000000,0.000000,0.003325,0.326557,21.343597,699.790063,6.283169
0.000100,0.000000,0.000000,0.003358,0.328698,21.413576,699.790063,6.283169
0.000100,0.000000,0.000000,0.003391,0.330847,21.483555,699.790063,6.283169
0.000100,0.000000,0.000000,0.003424,0.333002,21.553534,699.790063,6.283169
0.000100,0.000000,0.000000,0.003458,0.335164,21.623513,699.790063,6.283169
0.000100,0.000000,0.000000,0.003491,0.337334,21.693492,699.790063,6.283170
0.000100,0.000000,0.000000,0.003525,0.339510,21.763471,699.790063,6.283170
0.000100,0.000000,0.000000,0.003559,0.341693,21.833450,699.790063,6.283170
0.000100,0.000000,0.000000,0.003594,0.343884,21.903429,699.790063,6.283170
